linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle
SB21B,C00618371,SB21B.4808,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,TYSONS CORNER,VA,22182,,2021-03-03,88483.12,DATA MANAGEMENT SERVICE,,,2022
SB21B,C00618371,SB21B.5067,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-01,75291.21,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5066,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-01-04,72273.87,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4782,ORG,ACE SPECIALTIES LLC,,,,,,520 BEAU PRE ROAD,,LAFAYETTE,LA,70508,,2021-01-28,70274.06,"COLLATERAL: STORAGE, LABOR, FULFILLMENT, SHIPPING SUPPLIES, & FREIGHT",,,2022
SB21B,C00618371,SB21B.4807,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,TYSONS CORNER,VA,22182,,2021-05-14,68817.61,DATA MANAGEMENT SERVICE,,,2022
SB21B,C00618371,SB21B.5065,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-16,65386.25,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5064,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-04,64119.7,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4877,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-05-12,62743.68,DATA PROCESSING SERVICES,,,2022
SB21B,C00618371,SB21B.4876,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-02-03,56861.5,DATA PROCESSING SERVICES,,,2022
SB21B,C00618371,SB21B.5063,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-01-13,56796.81,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5062,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-01-11,52674.93,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4786,ORG,AEGIS PROCESSING SOLUTIONS,,,,,,240 SE MADISON,,TOPEKA,KS,66607,,2021-01-22,50443.49,MAIL PROCESSING SERVICES AND POSTAGE,,,2022
SB21B,C00618371,SB21B.5061,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-04,46350.13,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4873,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-02-12,45000.0,COMPLIANCE SOFTWARE,,,2022
SB21B,C00618371,SB21B.4872,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-01-07,45000.0,COMPLIANCE SOFTWARE,,,2022
SB21B,C00618371,SB21B.4875,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-04-28,45000.0,COMPLIANCE SOFTWARE,,,2022
SB21B,C00618371,SB21B.4874,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-04-28,45000.0,COMPLIANCE SOFTWARE,,,2022
SB21B,C00618371,SB21B.4785,ORG,AEGIS PROCESSING SOLUTIONS,,,,,,240 SE MADISON,,TOPEKA,KS,66607,,2021-03-12,43994.03,MAIL PROCESSING SERVICES AND POSTAGE,,,2022
SB21B,C00618371,SB21B.4871,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-06-21,43880.97,DATA PROCESSING SERVICES,,,2022
SB21B,C00618371,SB21B.4806,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,TYSONS CORNER,VA,22182,,2021-06-04,36499.35,DATA MANAGEMENT SERVICE,,,2022
SB21B,C00618371,SB21B.4781,ORG,ACE SPECIALTIES LLC,,,,,,520 BEAU PRE ROAD,,LAFAYETTE,LA,70508,,2021-01-04,34175.62,"COLLATERAL: JACKETS, LABOR, FULFILLMENT, & FREIGHT",,,2022
SB21B,C00618371,SB21B.5060,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-03,33135.4,MERCHANT FEES,,,2022
SB22,C00618371,SB22.4890,COM,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST STREET SE,,WASHINGTON,DC,20003,,2021-02-22,32850.0,TRANSFER OF NET PROCEEDS - GENERAL OPERATING,,,2022
SB21B,C00618371,SB21B.5059,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-19,32325.07,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5058,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-25,32267.5,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5057,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-09,27749.2,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5056,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-11,26452.08,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5055,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-08,25605.12,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5054,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-08,25504.02,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4869,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-05-12,25000.0,COMPLIANCE SOFTWARE,,,2022
SB21B,C00618371,SB21B.4870,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-06-21,25000.0,COMPLIANCE SOFTWARE,,,2022
SB21B,C00618371,SB21B.5053,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-04,23304.89,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4784,ORG,AEGIS PROCESSING SOLUTIONS,,,,,,240 SE MADISON,,TOPEKA,KS,66607,,2021-02-12,22579.55,MAIL PROCESSING SERVICES AND POSTAGE,,,2022
SB21B,C00618371,SB21B.5052,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-01,22419.93,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5051,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-25,22383.47,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5050,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-06,21756.38,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5049,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-10,21530.84,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4795,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,P.O. BOX 13410,,ARLINGTON,VA,22219,,2021-01-26,20715.6,DIGITAL LIST RENTAL & ONLINE ADVERTISING,,,2022
SB21B,C00618371,SB21B.5048,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-05,20641.51,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5047,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-17,20462.35,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5046,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-18,19043.48,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5045,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-09,17465.74,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4859,ORG,JONES DAY,,,,,,51 LOUISIANA AVENUE NW,,WASHINGTON,DC,200012113,,2021-02-12,16605.03,LEGAL CONSULTING,,,2022
SB21B,C00618371,SB21B.5044,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-27,16407.47,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5043,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-29,15760.11,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5042,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-02,15597.17,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5041,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-10,15518.76,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4865,ORG,"PARSCALE STRATEGY, LLC",,,,,,2637 E ATLANTIC BLVD,#42471,POMPANO BEACH,FL,33062,,2021-01-07,15000.0,DIGITAL CONSULTING,,,2022
SB21B,C00618371,SB21B.5040,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-02,14833.52,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5039,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-10,14423.97,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5038,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-23,14375.07,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4897,ORG,"RST MARKETING ASSOCIATES, INC.",,,,,,PO BOX 228,,FOREST,VA,24551,,2021-01-06,13944.1,DIRECT MAIL PRINTING & POSTAGE,,,2022
SB21B,C00618371,SB21B.5037,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-08,13837.97,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5036,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-15,13389.1,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5035,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-22,13268.12,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5034,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-03,13096.96,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5033,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-05,12941.53,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5032,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-06,12789.59,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5031,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-02,12727.0,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5030,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-16,12516.0,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5029,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-26,12435.69,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5028,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-13,12428.68,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5027,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-22,12396.86,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4953,ORG,STRIPE,,,,,,3180 18TH ST,,SAN FRANCISCO,CA,94110,,2021-02-18,12211.21,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5026,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-20,12067.06,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5025,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-05,11952.05,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5024,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-01,11799.46,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5023,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-20,11662.98,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5022,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-30,11426.57,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5021,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-24,11021.98,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4780,ORG,ACE SPECIALTIES LLC,,,,,,520 BEAU PRE ROAD,,LAFAYETTE,LA,70508,,2021-02-24,10866.04,"COLLATERAL: STORAGE, LABOR, FULFILLMENT, & FREIGHT",,,2022
SB21B,C00618371,SB21B.5020,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-18,10824.92,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4858,ORG,JONES DAY,,,,,,51 LOUISIANA AVENUE NW,,WASHINGTON,DC,200012113,,2021-02-24,10136.25,LEGAL CONSULTING,,,2022
SB21B,C00618371,SB21B.5019,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-13,10103.36,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5018,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-23,9774.9,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5017,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-07,9757.24,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5016,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-17,9609.87,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5015,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-27,9523.37,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4857,ORG,JONES DAY,,,,,,51 LOUISIANA AVENUE NW,,WASHINGTON,DC,200012113,,2021-04-27,9405.0,LEGAL CONSULTING,,,2022
SB21B,C00618371,SB21B.5014,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-11,9339.78,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5013,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-04,8950.26,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5012,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-09,8798.97,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5011,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-26,8704.98,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5010,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-02-24,8681.06,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4779,ORG,ACE SPECIALTIES LLC,,,,,,520 BEAU PRE ROAD,,LAFAYETTE,LA,70508,,2021-03-10,8351.26,"COLLATERAL: STORAGE, FULFILLMENT, SHIPPING, LABOR & FREIGHT",,,2022
SB21B,C00618371,SB21B.5009,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-29,8290.25,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5008,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-28,8082.49,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4952,ORG,STRIPE,,,,,,3180 18TH ST,,SAN FRANCISCO,CA,94110,,2021-01-11,7830.56,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5007,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-31,7796.99,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5006,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-17,7782.15,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5005,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-15,7683.26,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5004,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-22,7600.34,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5003,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-10,7383.35,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5002,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-12,7270.74,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5001,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-08,7094.06,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.5000,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-19,7000.92,MERCHANT FEES,,,2022
