linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle
SB21B,C00762591,SB21B.4263,ORG,BELMONT STRATEGIES LLC,,,,,,184 WEST BOYLSTON ST.,,WEST BOYLSTON,MA,01583,,2021-06-03,10000.0,COMMUNICATIONS CONSULTING,,,2022
SB21B,C00762591,SB21B.4333,ORG,OHIO COUNTY & INDEPENDENT AGRICULTURAL SOCIETY - LORAIN COUNTY,,,,,,23000 FAIRGROUNDS ROAD,,WELLINGTON,OH,44090,,2021-06-16,8000.0,FACILITY RENTAL,,,2022
SB21B,C00762591,SB21B.4545,IND,,FAUPEL,MADISON,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-04-15,7334.31,PAYROLL,,,2022
SB21B,C00762591,SB21B.4396,ORG,TRUMP HOTEL COLLECTION,,,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-04-27,7047.79,TRAVEL: LODGING & MEALS,,,2022
SB21B,C00762591,SB21B.4533,IND,,CANNON,ALEXANDER,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-04-29,6892.33,PAYROLL,,,2022
SB21B,C00762591,SB21B.4583,IND,,CANNON,ALEXANDER,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-29,6892.33,PAYROLL,,,2022
SB21B,C00762591,SB21B.4582,IND,,CANNON,ALEXANDER,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-14,6892.33,PAYROLL,,,2022
SB21B,C00762591,SB21B.4574,IND,,CANNON,ALEXANDER,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-05-27,6892.33,PAYROLL,,,2022
SB21B,C00762591,SB21B.4564,IND,,CANNON,ALEXANDER,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-05-13,6892.33,PAYROLL,,,2022
SB21B,C00762591,SB21B.4419,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-01-07,6654.4,MERCHANT FEES,,,2022
SB21B,C00762591,SB21B.4378,ORG,RIGHT COAST STRATEGIES,,,,,,631 A1A NORTH,,PONTE VEDRA BEACH,FL,32082,,2021-06-29,6240.98,TRAVEL EXPENSES,,,2022
SB21B,C00762591,SB21B.4412,ORG,UNITEDHEALTH GROUP,,,,,,PO BOX 1459,,MINNEAPOLIS,MN,55440,,2021-06-10,6037.18,INSURANCE,,,2022
SB21B,C00762591,SB21B.4590,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-14,5334.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4568,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-05-13,5334.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4539,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-04-29,5334.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4591,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-29,5334.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4578,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-05-27,5318.16,PAYROLL,,,2022
SB21B,C00762591,SB21B.4543,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-04-15,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4535,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-04-29,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4565,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-05-13,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4584,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-14,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4585,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-29,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4575,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-05-27,5006.68,PAYROLL,,,2022
SB21B,C00762591,SB21B.4374,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,2ND FLOOR,BEVERLY,MA,01915,,2021-06-09,5001.3,COMPLIANCE CONSULTING & EXPENSES,,,2022
SB21B,C00762591,SB21B.4373,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,2ND FLOOR,BEVERLY,MA,01915,,2021-05-12,5000.0,COMPLIANCE CONSULTING,,,2022
SB21B,C00762591,SB21B.4358,ORG,"RAPID LOOP CONSULTING, LLC",,,,,,405 S. DALE MABRY HIGHWAY,SUITE 351,TAMPA,FL,33629,,2021-04-21,5000.0,RESEARCH CONSULTING,,,2022
SB21B,C00762591,SB21B.4326,ORG,OCEAN POINT ADVISORS LLC,,,,,,530-B HARKLE ROAD STE 100,,SANTA FE,NM,87505,,2021-04-27,5000.0,COMMUNICATIONS CONSULTING,,,2022
SB21B,C00762591,SB21B.4371,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,2ND FLOOR,BEVERLY,MA,01915,,2021-04-27,5000.0,COMPLIANCE CONSULTING,,,2022
SB21B,C00762591,SB21B.4372,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,2ND FLOOR,BEVERLY,MA,01915,,2021-04-27,5000.0,COMPLIANCE CONSULTING,,,2022
SB21B,C00762591,SB21B.4328,ORG,OCEAN POINT ADVISORS LLC,,,,,,530-B HARKLE ROAD STE 100,,SANTA FE,NM,87505,,2021-06-29,5000.0,COMMUNICATIONS CONSULTING,,,2022
SB21B,C00762591,SB21B.4327,ORG,OCEAN POINT ADVISORS LLC,,,,,,530-B HARKLE ROAD STE 100,,SANTA FE,NM,87505,,2021-06-03,5000.0,COMMUNICATIONS CONSULTING,,,2022
SB21B,C00762591,SB21B.4370,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,2ND FLOOR,BEVERLY,MA,01915,,2021-04-14,4788.14,DATA PROCESSING SERVICES,,,2022
SB21B,C00762591,SB21B.4397,ORG,TRUMP HOTEL COLLECTION,,,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-05-05,4386.18,TRAVEL: LODGING & MEALS,,,2022
SB21B,C00762591,SB21B.4332,ORG,OHIO COUNTY & INDEPENDENT AGRICULTURAL SOCIETY - LORAIN COUNTY,,,,,,23000 FAIRGROUNDS ROAD,,WELLINGTON,OH,44090,,2021-06-16,4000.0,FACILITY RENTAL,,,2022
SB21B,C00762591,SB21B.4566,IND,,DOLLMAN,SEAN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-05-13,3888.04,PAYROLL,,,2022
SB21B,C00762591,SB21B.4537,IND,,DOLLMAN,SEAN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-04-29,3888.04,PAYROLL,,,2022
SB21B,C00762591,SB21B.4586,IND,,DOLLMAN,SEAN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-14,3888.04,PAYROLL,,,2022
SB21B,C00762591,SB21B.4587,IND,,DOLLMAN,SEAN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-29,3888.04,PAYROLL,,,2022
SB21B,C00762591,SB21B.4576,IND,,DOLLMAN,SEAN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-05-27,3871.95,PAYROLL,,,2022
SB21B,C00762591,SB21B.4377,ORG,RIGHT COAST STRATEGIES,,,,,,631 A1A NORTH,,PONTE VEDRA BEACH,FL,32082,,2021-05-12,3791.56,TRAVEL EXPENSES,,,2022
SB21B,C00762591,SB21B.4736,ORG,HOTELS.COM,,,,,,5400 LBJ FREEWAY,SUITE 500,DALLAS,TX,75240,,2021-05-06,3773.47,AMEX PMT [SB21B.4250]: TRAVEL: LODGING,X,,2022
SB21B,C00762591,SB21B.4595,IND,,SHEW,ELIZABETH,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-29,3710.47,PAYROLL,,,2022
SB21B,C00762591,SB21B.4602,IND,,MCENTEE,JOHN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-07,3655.41,ADVANCE CONSULTING,,,2022
SB21B,C00762591,SB21B.4375,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,2ND FLOOR,BEVERLY,MA,01915,,2021-06-25,3408.35,DATA PROCESSING SERVICES,,,2022
SB21B,C00762591,SB21B.4249,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,,2021-05-21,3360.97,CREDIT CARD PAYMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00762591,SB21B.4232,ORG,ACUMEN SOLUTIONS GROUP LLC,,,,,,600 BROADHOLLOW ROAD SUITE 200,,MELVILLE,NY,11747,,2021-06-18,3060.75,INSURANCE,,,2022
SB21B,C00762591,SB21B.4414,ORG,VIP PROMPTING CORPORATION,,,,,,80 EDGEWOOD DRIVE,,ORANGEBURG,NY,10962,,2021-03-30,3000.0,EVENT STAGING EXPENSE,,,2022
SB21B,C00762591,SB21B.4723,ORG,AVIS BUDGET GROUP,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,2021-05-09,2649.24,AMEX PMT [SB21B.4250]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00762591,SB21B.4588,IND,,FAUPEL,MADISON,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-14,2444.77,PAYROLL,,,2022
SB21B,C00762591,SB21B.4589,IND,,FAUPEL,MADISON,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-29,2444.77,PAYROLL,,,2022
SB21B,C00762591,SB21B.4567,IND,,FAUPEL,MADISON,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-05-13,2444.77,PAYROLL,,,2022
SB21B,C00762591,SB21B.4538,IND,,FAUPEL,MADISON,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-04-29,2444.77,PAYROLL,,,2022
SB21B,C00762591,SB21B.4577,IND,,FAUPEL,MADISON,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-05-27,2428.68,PAYROLL,,,2022
SB21B,C00762591,SB21B.4547,IND,,NELSON,MADISON,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-04-15,2354.58,PAYROLL,,,2022
SB21B,C00762591,SB21B.4599,IND,,MCENTEE,JOHN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-05-12,2324.0,TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00762591,SB21B.4712,IND,,MCENTEE,JOHN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-05-12,2175.0,REIMBURSEMENT [SB21B.4599]: ADVANCE CONSULTING,X,,2022
SB21B,C00762591,SB21B.4394,ORG,TRUMP HOTEL COLLECTION,,,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-03-18,2085.45,TRAVEL: LODGING & MEALS,,,2022
SB21B,C00762591,SB21B.4529,IND,,HARRISON,BEAU,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-01,1984.13,TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00762591,SB21B.4525,IND,,GLASSNER,MICHAEL,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-29,1717.42,TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00762591,SB21B.4725,ORG,RESERVATIONS.COM,,,,,,390 N ORANGE AVE,#1605,ORLANDO,FL,10004,,2021-05-12,1707.9,AMEX PMT [SB21B.4250]: TRAVEL: LODGING,X,,2022
SB21B,C00762591,SB21B.4549,IND,,NELSON,SONNY,JOY,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-04-07,1500.0,PAYROLL,,,2022
SB21B,C00762591,SB21B.4606,IND,,PEEDE,BOBBY,,,,PO BOX 2834,,ARLINGTON,VA,22202,,2021-06-09,1441.36,TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00762591,SB21B.4521,IND,,FAUPEL,MADISON,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-15,1395.39,TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00762591,SB21B.4616,IND,,RUSSELL,WILLIAM,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-14,1386.82,TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00762591,SB21B.4622,IND,,THURSTON,ELIZA,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-06-18,1382.11,TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
