linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle
SB21B,C00771477,SB21B.4378,ORG,FIRST BANKCARD,,,,,,PO BOX 2818,,OMAHA,NE,68103,,2021-10-06,3926.14,CREDIT CARD PAYMENT: SEE MEMO ENTRIES IF REQUIRED,,,2022
SB21B,C00771477,SB21B.4368,IND,,O'ROURKE,MEREDITH,,,,7222 ANHINGA FARMS ROAD,,TALLAHASSEE,FL,32309,,2021-09-14,3892.32,REIMBURSEMENT: SEE MEMO ENTRIES IF REQUIRED,,,2022
SB21B,C00771477,SB21B.4350,ORG,BULLDOG COMPLIANCE,,,,,,138 CONANT ST,SECOND FLOOR,BEVERLY,MA,01915,,2021-09-23,3024.47,COMPLIANCE CONSULTING,,,2022
SB21B,C00771477,SB21B.4391,ORG,FIRST BANKCARD,,,,,,PO BOX 2818,,OMAHA,NE,68103,,2021-10-26,2843.17,CREDIT CARD PAYMENT: SEE MEMO ENTRIES IF REQUIRED,,,2022
SB21B,C00771477,SB21B.4369,ORG,ANEDOT,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,2021-10-01,2000.6,MERCHANT FEE,,,2022
SB21B,C00771477,SB21B.4367,ORG,SPD CREATIVE,,,,,,510 UNION ST,PO BOX 250,MILLERSBURG,PA,17061,,2021-09-29,1022.9,EVENT EXPENSE:  CREATIVE DESIGN AND PRINTING,,,2022
SB21B,C00771477,SB21B.4476,ORG,BOSTON COACH,,,,,,245 SUMMER ST.,,BOSTON,MA,02111,,2021-09-28,985.4,FIRST BANKCARD PMT [SB21B.4378]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00771477,SB21B.4439,ORG,DELTA AIR LINES,,,,,,1030 DELTA BLVD,SUITE 200,ATLANTA,GA,30354,,2021-09-22,844.8,FIRST BANKCARD PMT [SB21B.4391]: TRAVEL: AIR,X,,2022
SB21B,C00771477,SB21B.4443,ORG,DELTA AIR LINES,,,,,,1030 DELTA BLVD,SUITE 200,ATLANTA,GA,30354,,2021-09-22,844.8,FIRST BANKCARD PMT [SB21B.4378]: TRAVEL: AIR,X,,2022
SB21B,C00771477,SB21B.4463,ORG,DANNY'S CAR SERVICE,,,,,,3113 MCCUTCHEON PL,,COLUMBUS,OH,43219,,2021-08-12,817.0,REIMBURSEMENT [SB21B.4368]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00771477,SB21B.4377,ORG,ANEDOT,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,2021-10-06,800.3,MERCHANT FEE,,,2022
SB21B,C00771477,SB21B.4470,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORTH WORTH,TX,76155,,2021-07-08,733.2,REIMBURSEMENT [SB21B.4368]: TRAVEL: AIR,X,,2022
SB21B,C00771477,SB21B.4468,ORG,VIRGIN HOTELS DALLAS,,,,,,1445 TURTLE CREEK BLVD.,,DALLAS,TX,75207,,2021-07-09,711.34,REIMBURSEMENT [SB21B.4368]: TRAVEL: LODGING,X,,2022
SB21B,C00771477,SB21B.4457,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORTH WORTH,TX,76155,,2021-07-09,545.0,REIMBURSEMENT [SB21B.4368]: TRAVEL: AIR,X,,2022
SB21B,C00771477,SB21B.4449,ORG,MIAMI VIP VAN  SERVICE,,,,,,20030 W DIXIE HWY,,MIAMI,FL,33180,,2021-09-20,516.26,FIRST BANKCARD PMT [SB21B.4391]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00771477,SB21B.4450,ORG,MIAMI VIP VAN  SERVICE,,,,,,20030 W DIXIE HWY,,MIAMI,FL,33180,,2021-09-20,516.26,FIRST BANKCARD PMT [SB21B.4378]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00771477,SB21B.4379,ORG,"KGT GLOBAL CONSULTING, LLC",,,,,,2475 MERCER AVE,STE 103,WEST PALM BEACH,FL,33401,,2021-10-07,497.66,FUNDRAISING CONSULTANT EXPENSES: TRAVEL,,,2022
SB21B,C00771477,SB21B.4385,ORG,WORKS OF HARTE ILLUSTRATION & LETTERING,,,,,,2700 WELAUNEE BLVD,#1609,TALLAHASSEE,FL,32308,,2021-10-07,410.5,PRINTING EXPENSE,,,2022
SB21B,C00771477,SB21B.4349,ORG,ANEDOT,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,2021-08-29,400.3,MERCHANT FEE,,,2022
SB21B,C00771477,SB21B.4469,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORTH WORTH,TX,76155,,2021-07-06,364.2,REIMBURSEMENT [SB21B.4368]: TRAVEL: AIR,X,,2022
SB21B,C00771477,SB21B.4452,ORG,SILVER AIRWAYS,,,,,,"100 LEE WAGENER BLVD, SUITE 201",,FORT LAUDERDALE,FL,33315,,2021-09-20,352.35,FIRST BANKCARD PMT [SB21B.4391]: TRAVEL: AIR,X,,2022
SB21B,C00771477,SB21B.4453,ORG,SILVER AIRWAYS,,,,,,"100 LEE WAGENER BLVD, SUITE 201",,FORT LAUDERDALE,FL,33315,,2021-09-20,352.35,FIRST BANKCARD PMT [SB21B.4378]: TRAVEL: AIR,X,,2022
SB21B,C00771477,SB21B.4437,ORG,DELTA AIR LINES,,,,,,1030 DELTA BLVD,SUITE 200,ATLANTA,GA,30354,,2021-09-21,272.4,FIRST BANKCARD PMT [SB21B.4391]: TRAVEL: AIR,X,,2022
SB21B,C00771477,SB21B.4441,ORG,DELTA AIR LINES,,,,,,1030 DELTA BLVD,SUITE 200,ATLANTA,GA,30354,,2021-09-21,272.4,FIRST BANKCARD PMT [SB21B.4378]: TRAVEL: AIR,X,,2022
SB21B,C00771477,SB21B.4381,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,2021-10-07,270.07,PRINTING EXPENSE,,,2022
SB21B,C00771477,SB21B.4465,ORG,CAR SERVICE OF SOUTH FLORIDA,,,,,,173 SE 5th Ave Apt 5,,DELRAY BEACH,FL,33483,,2021-07-09,240.0,REIMBURSEMENT [SB21B.4368]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00771477,SB21B.4442,ORG,DELTA AIR LINES,,,,,,1030 DELTA BLVD,SUITE 200,ATLANTA,GA,30354,,2021-09-21,195.4,FIRST BANKCARD PMT [SB21B.4378]: TRAVEL: AIR,X,,2022
SB21B,C00771477,SB21B.4438,ORG,DELTA AIR LINES,,,,,,1030 DELTA BLVD,SUITE 200,ATLANTA,GA,30354,,2021-09-21,195.4,FIRST BANKCARD PMT [SB21B.4391]: TRAVEL: AIR,X,,2022
SB21B,C00771477,SB21B.4430,ORG,ALLEGIANT AIR,,,,,,1201 N TOWN CENTER DR,STE 110,LAS VEGAS,NV,89144,,2021-10-07,194.99,FIRST BANKCARD PMT [SB21B.4378]: TRAVEL: AIR,X,,2022
SB21B,C00771477,SB21B.4466,ORG,LIMO HUB DALLAS,,,,,,350 E LAS COLINAS BLVD,,IRVING,TX,75039,,2021-07-09,180.0,REIMBURSEMENT [SB21B.4368]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00771477,SB21B.4461,ORG,COURTYARD BY MARRIOT,,,,,,7411 VANTAGE DR,,COLUMBUS,OH,43235,,2021-08-11,151.58,REIMBURSEMENT [SB21B.4368]: TRAVEL: LODGING,X,,2022
SB21B,C00771477,SB21B.4459,ORG,LIMO HUB DALLAS,,,,,,350 E LAS COLINAS BLVD,,IRVING,TX,75039,,2021-07-09,150.0,REIMBURSEMENT [SB21B.4368]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00771477,SB21B.4475,ORG,BOSTON COACH,,,,,,245 SUMMER ST.,,BOSTON,MA,02111,,2021-09-26,148.38,FIRST BANKCARD PMT [SB21B.4378]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00771477,SB21B.4473,ORG,BOSTON COACH,,,,,,245 SUMMER ST.,,BOSTON,MA,02111,,2021-09-26,148.38,FIRST BANKCARD PMT [SB21B.4391]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00771477,SB21B.4474,ORG,BOSTON COACH,,,,,,245 SUMMER ST.,,BOSTON,MA,02111,,2021-09-25,134.82,FIRST BANKCARD PMT [SB21B.4378]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00771477,SB21B.4472,ORG,BOSTON COACH,,,,,,245 SUMMER ST.,,BOSTON,MA,02111,,2021-09-25,134.82,FIRST BANKCARD PMT [SB21B.4391]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00771477,SB21B.4440,ORG,DELTA AIR LINES,,,,,,1030 DELTA BLVD,SUITE 200,ATLANTA,GA,30354,,2021-09-22,104.99,FIRST BANKCARD PMT [SB21B.4391]: TRAVEL: AIR,X,,2022
SB21B,C00771477,SB21B.4444,ORG,DELTA AIR LINES,,,,,,1030 DELTA BLVD,SUITE 200,ATLANTA,GA,30354,,2021-09-22,104.99,FIRST BANKCARD PMT [SB21B.4378]: TRAVEL: AIR,X,,2022
SB21B,C00771477,SB21B.4435,ORG,AVIS RENT A CAR,,,,,,1 ARRIVALS ROAD,,PHILADELPHIA,PA,19153,,2021-09-10,101.52,FIRST BANKCARD PMT [SB21B.4391]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00771477,SB21B.4446,ORG,INTUIT.COM,,,,,,2700 COAST AVE,,MOUNTAIN VIEW,CA,94043,,2021-09-03,74.38,FIRST BANKCARD PMT [SB21B.4378]: SOFTWARE SUBSCRIPTION,X,,2022
SB21B,C00771477,SB21B.4445,ORG,INTUIT.COM,,,,,,2700 COAST AVE,,MOUNTAIN VIEW,CA,94043,,2021-09-03,74.38,FIRST BANKCARD PMT [SB21B.4391]: SOFTWARE SUBSCRIPTION,X,,2022
SB21B,C00771477,SB21B.4447,ORG,INTUIT.COM,,,,,,2700 COAST AVE,,MOUNTAIN VIEW,CA,94043,,2021-10-03,74.38,FIRST BANKCARD PMT [SB21B.4378]: SOFTWARE SUBSCRIPTION,X,,2022
SB21B,C00771477,SB21B.4455,ORG,UBER,,,,,,1455 MARKET ST,STE 400,SAN FRANCISCO,CA,94103,,2021-09-27,43.87,FIRST BANKCARD PMT [SB21B.4391]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00771477,SB21B.4428,ORG,INTUIT.COM,,,,,,2700 COAST AVE,,MOUNTAIN VIEW,CA,94043,,2021-08-06,37.19,FIRST BANKCARD PMT [SB21B.4348]: SOFTWARE SUBSCRIPTION,X,,2022
SB21B,C00771477,SB21B.4427,ORG,INTUIT.COM,,,,,,2700 COAST AVE,,MOUNTAIN VIEW,CA,94043,,2021-06-06,37.19,FIRST BANKCARD PMT [SB21B.4348]: SOFTWARE SUBSCRIPTION,X,,2022
SB21B,C00771477,SB21B.4426,ORG,INTUIT.COM,,,,,,2700 COAST AVE,,MOUNTAIN VIEW,CA,94043,,2021-07-06,37.19,FIRST BANKCARD PMT [SB21B.4348]: SOFTWARE SUBSCRIPTION,X,,2022
SB21B,C00771477,SB21B.4424,ORG,FIRST BANKCARD,,,,,,PO BOX 2818,,OMAHA,NE,68103,,2021-07-28,36.75,FIRST BANKCARD PMT [SB21B.4348]: BANK FEES,X,,2022
SB21B,C00771477,SB21B.4432,ORG,ALLIANZ TRAVEL INS,,,,,,9950 MAYLAND DR,,RICHMOND,VA,23233,,2021-09-21,27.0,FIRST BANKCARD PMT [SB21B.4391]: TRAVEL EXPENSE: INSURANCE,X,,2022
SB21B,C00771477,SB21B.4433,ORG,ALLIANZ TRAVEL INS,,,,,,9950 MAYLAND DR,,RICHMOND,VA,23233,,2021-09-22,27.0,FIRST BANKCARD PMT [SB21B.4391]: TRAVEL EXPENSE: INSURANCE,X,,2022
SB21B,C00771477,SB21B.4351,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,2021-09-01,25.0,BANK FEE,,,2022
SB21B,C00771477,SB21B.4392,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,2021-11-08,25.0,BANK FEE,,,2022
SB21B,C00771477,SB21B.4389,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,2021-10-19,25.0,BANK FEE,,,2022
SB21B,C00771477,SB21B.4383,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,2021-10-07,25.0,BANK FEE,,,2022
SB21B,C00771477,SB21B.4382,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,2021-10-07,25.0,BANK FEE,,,2022
SB21B,C00771477,SB21B.4374,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,2021-10-05,25.0,BANK FEE,,,2022
SB21B,C00771477,SB21B.4355,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,2021-09-29,25.0,BANK FEE,,,2022
SB21B,C00771477,SB21B.4354,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,2021-09-23,25.0,BANK FEE,,,2022
SB21B,C00771477,SB21B.4353,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,2021-09-13,25.0,BANK FEE,,,2022
SB21B,C00771477,SB21B.4352,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,2021-09-01,25.0,BANK FEE,,,2022
SB21B,C00771477,SB21B.4456,ORG,UBER,,,,,,1455 MARKET ST,STE 400,SAN FRANCISCO,CA,94103,,2021-10-03,23.19,FIRST BANKCARD PMT [SB21B.4378]: TRAVEL: GROUND TRANSPORTATION,X,,2022
