linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle
SB21B,C00580100,SB21B.4206,ORG,"ELECTIONS, LLC",,,,,,"1000 MAINE AVE, SW",,WASHINGTON,DC,20024,,2021-12-06,52500.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4205,ORG,"ELECTIONS, LLC",,,,,,"1000 MAINE AVE, SW",,WASHINGTON,DC,20024,,2021-11-03,52500.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4204,ORG,"ELECTIONS, LLC",,,,,,"1000 MAINE AVE, SW",,WASHINGTON,DC,20024,,2021-10-05,52500.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4297,ORG,"LEGENDARY CAMPAIGNS, LLC",,,,,,1539 A STREET SE,,WASHINGTON,DC,20003,,2021-12-28,51426.21,ONLINE ADVERTISING,,,2022
SB29,C00580100,SB29.4606,ORG,"HARVEY & BINNALL, PLLC",,,,,,717 KING STREET,SUITE 300,ALEXANDRIA,VA,22314,,2021-07-02,49042.77,RECOUNT: LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.4152,ORG,"2M DOCUMENT MANAGEMENT AND IMAGING, LLC",,,,,,2140 S DUPONT HWY,,CAMDEN,DE,19934,,2021-11-23,47457.24,RECOUNT: RESEARCH CONSULTING,,,2022
SB21B,C00580100,SB21B.4351,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-12-08,45059.3,COMPLIANCE CONSULTING/SOFTWARE/DATA PROCESSING SERVICES,,,2022
SB21B,C00580100,SB21B.4331,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-07-12,45000.0,COMPLIANCE SOFTWARE AND CONSULTING,,,2022
SB29,C00580100,SB29.4608,ORG,JACKSON KELLY PLLC,,,,,,1099 18TH STREET,SUITE 2150,DENVER,CO,80202,,2021-07-15,42295.59,RECOUNT: LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4288,ORG,LAROCCA HORNIK ROSEN GREENBERG & BLAHA LLP,,,,,,"40 WALL STREET, 32ND FLOOR",,NEW YORK,NY,10005,,2021-08-20,37793.85,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4375,ORG,TRUMP TOWER COMMERCIAL LLC,,,,,,PO BOX 1926,,HICKSVILLE,NY,11802,,2021-09-01,37541.67,RENT,,,2022
SB21B,C00580100,SB21B.4377,ORG,TRUMP TOWER COMMERCIAL LLC,,,,,,PO BOX 1926,,HICKSVILLE,NY,11802,,2021-11-03,37541.67,RENT,,,2022
SB21B,C00580100,SB21B.4374,ORG,TRUMP TOWER COMMERCIAL LLC,,,,,,PO BOX 1926,,HICKSVILLE,NY,11802,,2021-08-03,37541.67,RENT,,,2022
SB21B,C00580100,SB21B.4376,ORG,TRUMP TOWER COMMERCIAL LLC,,,,,,PO BOX 1926,,HICKSVILLE,NY,11802,,2021-10-05,37541.67,RENT,,,2022
SB21B,C00580100,SB21B.4373,ORG,TRUMP TOWER COMMERCIAL LLC,,,,,,PO BOX 1926,,HICKSVILLE,NY,11802,,2021-07-01,37541.67,RENT,,,2022
SB21B,C00580100,SB21B.4314,ORG,"PEROFF SAUNDERS, P.C.",,,,,,745 5TH AVE.,5TH FLOOR,NEW YORK,NY,10151,,2021-10-21,35469.64,LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.4275,ORG,JACKSON KELLY PLLC,,,,,,1099 18TH STREET,SUITE 2150,DENVER,CO,80202,,2021-08-12,35349.62,RECOUNT: LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4193,ORG,DT ENDEAVOR LLC,,,,,,725 5TH AVENUE,,NEW YORK,NY,10022,,2021-11-18,35184.38,TRAVEL: AIR,,,2022
SB21B,C00580100,SB21B.4612,ORG,LAROCCA HORNIK ROSEN GREENBERG & BLAHA,,,,,,40 WALL STREET,32ND FLOOR,NEW YORK,NY,10005,,2021-07-22,34969.8,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4161,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEWARK,NJ,071011270,,2021-10-28,33332.0,CREDIT CARD PAYMENT: SEE ITEMIZATION(S) IF REQUIRED,,,2022
SB29,C00580100,SB29.4215,ORG,"HARVEY & BINNALL, PLLC",,,,,,717 KING STREET,SUITE 300,ALEXANDRIA,VA,22314,,2021-08-17,30528.5,RECOUNT: LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4333,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-08-05,30112.69,COMPLIANCE CONSULTING & POSTAGE,,,2022
SB21B,C00580100,SB21B.4201,ORG,"ELECTIONS, LLC",,,,,,"1000 MAINE AVE, SW",,WASHINGTON,DC,20024,,2021-07-06,30000.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4336,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-09-03,30000.0,COMPLIANCE CONSULTING,,,2022
SB21B,C00580100,SB21B.4342,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-10-05,30000.0,COMPLIANCE CONSULTING,,,2022
SB21B,C00580100,SB21B.4348,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-11-02,30000.0,COMPLIANCE CONSULTING,,,2022
SB21B,C00580100,SB21B.4409,IND,,MCCOMMAS,STUART,,,,725 FIFTH AVE.,,NEW YORK,NY,10022,,2021-12-01,30000.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4202,ORG,"ELECTIONS, LLC",,,,,,"1000 MAINE AVE, SW",,WASHINGTON,DC,20024,,2021-08-05,30000.0,LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.4671,ORG,SQUIRE PATTON BOGGS LLP,,,,,,4900 KEY TOWER,127 PUBLIC SQUARE,CLEVELAND,OH,44114,,2021-07-01,29390.0,RECOUNT: LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4295,ORG,LAROCCA HORNIK ROSEN GREENBERG & BLAHA LLP,,,,,,"40 WALL STREET, 32ND FLOOR",,NEW YORK,NY,10005,,2021-11-18,27008.55,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4293,ORG,LAROCCA HORNIK ROSEN GREENBERG & BLAHA LLP,,,,,,"40 WALL STREET, 32ND FLOOR",,NEW YORK,NY,10005,,2021-10-18,25915.5,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4597,ORG,ACE SPECIALTIES,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,2021-07-15,25780.24,"COLLATERAL: RALLY SIGNS, FREIGHT, SHOPPING BAGS",,,2022
SB21B,C00580100,SB21B.4158,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEWARK,NJ,071011270,,2021-08-30,25183.16,CREDIT CARD PAYMENT: SEE ITEMIZATION(S) IF REQUIRED,,,2022
SB21B,C00580100,SB21B.4436,ORG,AMERICAN ARBITRATION ASSOCIATION,,,,,,"120 BROADWAY, FLOOR 21",,NEW YORK,NY,10271,,2021-10-26,22424.5,AMEX PMT [SB21B.4161]: ARBITRATION COSTS,X,,2022
SB21B,C00580100,SB21B.4214,ORG,"HARVEY & BINNALL, PLLC",,,,,,717 KING STREET,SUITE 300,ALEXANDRIA,VA,22314,,2021-08-17,21496.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4305,ORG,MUKASEY FRENCHMAN & SKLAROFF LLP,,,,,,2 GRAND CENTRAL TOWER,140 EAST 45TH ST.,NEW YORK,NY,10017,,2021-10-08,21483.83,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4281,ORG,JONES DAY,,,,,,51 LOUISIANA AVENUE NW,,WASHINGTON,DC,20001,,2021-08-20,20182.53,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4610,ORG,JONES DAY,,,,,,51 LOUISIANA AVENUE NW,,WASHINGTON,DC,20001,,2021-07-19,20141.08,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4357,ORG,"RED STATE PARTNERS, LLC",,,,,,2301 LAGUNA CIR,APT 1802,NORTH MIAMI,FL,33181,,2021-09-03,20000.0,STRATEGY CONSULTING,,,2022
SB21B,C00580100,SB21B.4356,ORG,"RED STATE PARTNERS, LLC",,,,,,2301 LAGUNA CIR,APT 1802,NORTH MIAMI,FL,33181,,2021-08-03,20000.0,STRATEGY CONSULTING,,,2022
SB21B,C00580100,SB21B.4358,ORG,"RED STATE PARTNERS, LLC",,,,,,2301 LAGUNA CIR,APT 1802,NORTH MIAMI,FL,33181,,2021-10-05,20000.0,STRATEGY CONSULTING,,,2022
SB21B,C00580100,SB21B.4355,ORG,"RED STATE PARTNERS, LLC",,,,,,2301 LAGUNA CIR,APT 1802,NORTH MIAMI,FL,33181,,2021-07-06,20000.0,STRATEGY CONSULTING,,,2022
SB21B,C00580100,SB21B.4294,ORG,LAROCCA HORNIK ROSEN GREENBERG & BLAHA LLP,,,,,,"40 WALL STREET, 32ND FLOOR",,NEW YORK,NY,10005,,2021-11-16,19913.52,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4313,ORG,"PEROFF SAUNDERS, P.C.",,,,,,745 5TH AVE.,5TH FLOOR,NEW YORK,NY,10151,,2021-09-14,19362.5,LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.4279,ORG,JACKSON KELLY PLLC,,,,,,1099 18TH STREET,SUITE 2150,DENVER,CO,80202,,2021-12-20,19229.84,RECOUNT: LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4166,ORG,AZ MEDIA INC.,,,,,,23335 N 18TH DR STE 108,,PHOENIX,AZ,85027,,2021-12-23,18180.61,OFFICE MOVING EXPENSE,,,2022
SB21B,C00580100,SB21B.4312,ORG,"PEROFF SAUNDERS, P.C.",,,,,,745 5TH AVE.,5TH FLOOR,NEW YORK,NY,10151,,2021-09-07,18169.4,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4562,ORG,MICROSOFT CORPORATION,,,,,,ONE MICROSOFT WAY,,REDMOND,WA,98052,,2021-05-03,18101.33,AMEX PMT [SB21B:4158]: SOFTWARE SERVICES,X,,2022
SB21B,C00580100,SB21B.4216,ORG,"HARVEY & BINNALL, PLLC",,,,,,717 KING STREET,SUITE 300,ALEXANDRIA,VA,22314,,2021-09-14,17654.25,LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.4154,ORG,"2M DOCUMENT MANAGEMENT AND IMAGING, LLC",,,,,,2140 S DUPONT HWY,,CAMDEN,DE,19934,,2021-12-06,15887.73,RECOUNT: RESEARCH CONSULTING,,,2022
SB21B,C00580100,SB21B.4315,ORG,"PEROFF SAUNDERS, P.C.",,,,,,745 5TH AVE.,5TH FLOOR,NEW YORK,NY,10151,,2021-11-15,15139.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4290,ORG,LAROCCA HORNIK ROSEN GREENBERG & BLAHA LLP,,,,,,"40 WALL STREET, 32ND FLOOR",,NEW YORK,NY,10005,,2021-09-14,15031.9,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4407,IND,,MCCOMMAS,STUART,,,,725 FIFTH AVE.,,NEW YORK,NY,10022,,2021-11-22,15000.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4393,IND,,MCCOMMAS,STUART,,,,725 FIFTH AVE.,,NEW YORK,NY,10022,,2021-07-16,15000.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4397,IND,,MCCOMMAS,STUART,,,,725 FIFTH AVE.,,NEW YORK,NY,10022,,2021-08-26,15000.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4400,IND,,MCCOMMAS,STUART,,,,725 FIFTH AVE.,,NEW YORK,NY,10022,,2021-10-04,15000.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4347,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-11-02,15000.0,COMPLIANCE SOFTWARE,,,2022
SB21B,C00580100,SB21B.4341,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-10-05,15000.0,COMPLIANCE SOFTWARE,,,2022
SB21B,C00580100,SB21B.4335,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-09-03,15000.0,COMPLIANCE SOFTWARE,,,2022
SB21B,C00580100,SB21B.4334,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-08-10,15000.0,COMPLIANCE SOFTWARE,,,2022
SB21B,C00580100,SB21B.4168,ORG,BCVM SERVICES LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,2021-07-09,15000.0,DIGITAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4169,ORG,BCVM SERVICES LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,2021-08-05,15000.0,DIGITAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4170,ORG,BCVM SERVICES LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,2021-09-08,15000.0,DIGITAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4171,ORG,BCVM SERVICES LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,2021-10-06,15000.0,DIGITAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4172,ORG,BCVM SERVICES LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,2021-11-05,15000.0,DIGITAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4173,ORG,BCVM SERVICES LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,2021-12-09,15000.0,DIGITAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4332,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-07-28,13296.25,BATCHING & CAGING SERVICES,,,2022
SB21B,C00580100,SB21B.4219,ORG,"HARVEY & BINNALL, PLLC",,,,,,717 KING STREET,SUITE 300,ALEXANDRIA,VA,22314,,2021-10-15,12825.5,LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.4405,IND,,SWEENEY,JOHN,E,,,ONE STRATFORD DRIVE,,CLIFTON PARK,NY,12065,,2021-11-10,12500.0,RECOUNT: LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4406,IND,,SWEENEY,JOHN,E,,,ONE STRATFORD DRIVE,,CLIFTON PARK,NY,12065,,2021-11-10,12500.0,LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.4634,IND,,WEBB,SAM,,,,25217 MANZANITA LN,,DESCANSO,CA,91916,,2021-08-03,12071.4,RECOUNT: CONTRIBUTION REFUND,,,2022
SB21B,C00580100,SB21B.4328,ORG,PROOFPOINT,,,,,,925 W MAUDE AVE,,SUNNYVALE,CA,94085,,2021-12-07,11486.96,SOFTWARE,,,2022
SB21B,C00580100,SB21B.4179,ORG,"BELKIN BURDEN WENIG & GOLDMAN, LLP",,,,,,270 MADISON AVENUE,,NEW YORK,NY,10016,,2021-11-23,11360.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4599,ORG,"BELKIN BURDEN WENIG & GOLDMAN, LLP",,,,,,270 MADISON AVENUE,,NEW YORK,NY,10016,,2021-07-14,11360.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4284,ORG,JONES DAY,,,,,,51 LOUISIANA AVENUE NW,,WASHINGTON,DC,20001,,2021-11-29,10968.75,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4337,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-09-13,10458.11,DATA PROCESSING SERVICES,,,2022
SB21B,C00580100,SB21B.4448,ORG,CITY OF NEW YORK,,,,,,CITY HALL PARK,,NEW YORK,NY,10007,,2021-10-15,10438.0,AMEX PMT [SB21B.4161]: TAXES,X,,2022
SB29,C00580100,SB29.4218,ORG,"HARVEY & BINNALL, PLLC",,,,,,717 KING STREET,SUITE 300,ALEXANDRIA,VA,22314,,2021-10-15,10235.51,RECOUNT: LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4307,ORG,NATIONAL PUBLIC AFFAIRS,,,,,,PO BOX 100306,,ARLINGTON,VA,22201,,2021-07-06,10000.0,STRATEGY CONSULTING,,,2022
SB21B,C00580100,SB21B.4272,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-12-31,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4269,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-12-16,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4266,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-12-01,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4263,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-11-16,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4260,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-11-01,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4251,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-09-16,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4248,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-09-01,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4244,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-08-16,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4240,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-07-30,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4236,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-07-16,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4231,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-07-01,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4190,ORG,DHILLON LAW GROUP INC.,,,,,,177 POST STREET,SUITE 700,SAN FRANCISCO,CA,94108,,2021-07-08,10000.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4367,ORG,"TILEM & ASSOCIATES, PC",,,,,,188 EAST POST ROAD SUITE 300,,WHITE PLAINS,NY,10601,,2021-11-12,10000.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4229,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-07-01,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4235,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-07-16,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4239,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-07-30,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4243,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-08-16,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4308,ORG,NATIONAL PUBLIC AFFAIRS,,,,,,PO BOX 100306,,ARLINGTON,VA,22201,,2021-08-11,10000.0,STRATEGY CONSULTING,,,2022
SB21B,C00580100,SB21B.4257,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-10-15,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4254,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-10-01,10000.0,PAYROLL,,,2022
SB29,C00580100,SB29.4385,ORG,WILSON-EPES PRINTING CO INC,,,,,,"775 H STREET, NE",,WASHINGTON,DC,20002,,2021-08-25,9018.5,RECOUNT: DOCUMENT PRINTING EXPENSE,,,2022
SB21B,C00580100,SB21B.4282,ORG,JONES DAY,,,,,,51 LOUISIANA AVENUE NW,,WASHINGTON,DC,20001,,2021-10-05,8977.5,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4285,ORG,JONES DAY,,,,,,51 LOUISIANA AVENUE NW,,WASHINGTON,DC,20001,,2021-12-16,8966.25,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4292,ORG,LAROCCA HORNIK ROSEN GREENBERG & BLAHA LLP,,,,,,"40 WALL STREET, 32ND FLOOR",,NEW YORK,NY,10005,,2021-10-15,8480.16,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4220,ORG,"HARVEY & BINNALL, PLLC",,,,,,717 KING STREET,SUITE 300,ALEXANDRIA,VA,22314,,2021-11-19,8311.25,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4379,ORG,"VERITEXT, LLC",,,,,,POST OFFICE BOX 71303,,CHICAGO,IL,60694,,2021-09-21,7784.13,LEGAL EXPENSES,,,2022
SB21B,C00580100,SB21B.4210,ORG,ENCORE,,,,,,23918 NETWORK PLACE,,CHICAGO,IL,60673,,2021-11-08,7389.98,EVENT STAGING EXPENSE,,,2022
SB21B,C00580100,SB21B.4283,ORG,JONES DAY,,,,,,51 LOUISIANA AVENUE NW,,WASHINGTON,DC,20001,,2021-10-26,7222.51,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4291,ORG,LAROCCA HORNIK ROSEN GREENBERG & BLAHA LLP,,,,,,"40 WALL STREET, 32ND FLOOR",,NEW YORK,NY,10005,,2021-10-05,6540.48,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4518,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,2021-10-07,6538.6,AMEX PMT [SB21B.4160]: TRAVEL: LODGING,X,,2022
SB21B,C00580100,SB21B.4178,ORG,"BELKIN BURDEN WENIG & GOLDMAN, LLP",,,,,,270 MADISON AVENUE,,NEW YORK,NY,10016,,2021-10-15,6390.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4160,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEWARK,NJ,071011270,,2021-10-14,6218.06,CREDIT CARD PAYMENT: SEE ITEMIZATION(S) IF REQUIRED,,,2022
SB29,C00580100,SB29.4222,ORG,"HARVEY & BINNALL, PLLC",,,,,,717 KING STREET,SUITE 300,ALEXANDRIA,VA,22314,,2021-12-16,6094.96,RECOUNT: LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.4186,ORG,DEPARTMENT OF THE TREASURY,,,,,,INTERNAL REVENUE SERVICE CENTER,,OGDEN,UT,842010027,,2021-09-28,5400.0,DISGORGEMENT OF CONTRIBUTION - SEE MEMO ENTRY,,,2022
SB21B,C00580100,SB21B.4402,IND,,GEORGE,JONATHAN,,,,1505 STRAWBERRY GLEN CT,,BALLWIN,MO,63021,,2021-10-20,5294.97,STRATEGY CONSULTING & EXPENSES,,,2022
