linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle
SB21B,C00618389,SB21B.113528,ORG,JONES DAY,,,,,,51 LOUISIANA AVENUE NW,,WASHINGTON,DC,20001,,2021-02-16,29389.96,LEGAL CONSULTING,,,2022
SB21B,C00618389,SB21B.113535,ORG,PRIVATE JET SERVICES,,,,,,5 BATCHELDER ROAD,,SEABROOK,NH,03874,,2021-01-19,28800.0,TRAVEL: AIR,,,2022
SB21B,C00618389,SB21B.113518,ORG,DEPARTMENT OF THE TREASURY,,,,,,1500 PENNSYLVANIA AVENUE NW,,WASHINGTON,DC,20220,,2021-01-15,25754.76,TRAVEL: AIR,,,2022
SB21B,C00618389,SB21B.113539,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-05-13,22510.35,COMPLIANCE SOFTWARE & DATA PROCESSING SERVICES,,,2022
SB28A,C00618389,SB28A.113610,IND,,ROBERTS,RICHARD,,DR.,,120 ARBUTUS DRIVE,,LAKEWOOD,NJ,08701,,2021-06-24,20000.0,CONTRIBUTION REFUND,,,2022
SB28A,C00618389,SB28A.113611,IND,,PALMER,GEOFF,H.,MR.,,270 N CANON DRIVE PENTHOUSE,,BEVERLY HILLS,CA,90210,,2021-02-12,20000.0,CONTRIBUTION REFUND,,,2022
SB21B,C00618389,SB21B.113511,ORG,"C.W. FRANKLIN, LLC",,,,,,1210 CARDINAL WAY ROAD,,HUMMELSTOWN,PA,17036,,2021-01-04,16999.78,FUNDRAISING CONSULTING,,,2022
SB21B,C00618389,SB21B.113726,ORG,MORNINGSTAR PRODUCTIONS LLC,,,,,,41213 SANDALWOOD CIR,,MURRIETA,CA,92562,,2020-12-01,15450.0,AMEX PMT [SB21B.113507]: EVENT STAGING EXPENSE,X,,2022
SB21B,C00618389,SB21B.113506,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,102853106,,2021-02-17,14785.99,CREDIT CARD PAYMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00618389,SB21B.113723,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,2020-12-22,11113.08,AMEX PMT [SB21B.113507]: FACILITY RENTAL/CATERING SERVICES,X,,2022
SB21B,C00618389,SB21B.113504,ORG,"ALVARADO CONSULTING, LLC",,,,,,11803 ASTORIA DRIVE,,AUSTIN,TX,78738,,2021-01-14,10539.0,FUNDRAISING CONSULTING,,,2022
SB21B,C00618389,SB21B.113521,ORG,"FULL HOUSE EVENTS, LLC",,,,,,PO BOX 409,,OLDWICK,NJ,08858,,2021-01-18,10500.0,FUNDRAISING CONSULTING,,,2022
SB21B,C00618389,SB21B.113522,ORG,"GRIGSBY APPLEGATE, LLC",,,,,,5124 PEACH WILLOW LANE,,FORT WORTH,TX,76109,,2021-01-18,10500.0,FUNDRAISING CONSULTING,,,2022
SB28A,C00618389,SB28A.113609,IND,,SCHARBAUER,DOUGLAS,,MR.,,2411 STUTZ PL,,MIDLAND,TX,79705,,2021-01-11,10000.0,CONTRIBUTION REFUND,,,2022
SB21B,C00618389,SB21B.113534,ORG,PLUVIOUS GROUP LLC,,,,,,515 S. FIGEUROA STREET,16TH FLOOR,LOS ANGELES,CA,90071,,2021-01-18,8595.0,FUNDRAISING CONSULTING,,,2022
SB21B,C00618389,SB21B.113503,ORG,ALLEGHENY COUNTRY CLUB,,,,,,COUNTRY CLUB ROAD,,SEWICKLEY,PA,15143,,2021-01-18,5711.4,EQUIPMENT RENTAL & FACILITY RENTAL/CATERING SERVICES,,,2022
SB21B,C00618389,SB21B.113722,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,2020-12-20,5228.07,AMEX PMT [SB21B.113507]: TRAVEL: LODGING,X,,2022
SB21B,C00618389,SB21B.113553,ORG,THE MCINTOSH COMPANY,,,,,,5310 HARVEST HILL ROAD,SUITE 209,DALLAS,TX,75230,,2021-01-14,5198.0,FUNDRAISING CONSULTING,,,2022
SB21B,C00618389,SB21B.113512,ORG,CMDI,,,,,,1593 SPRING HILL RD,SUITE 400,TYSONS CORNER,VA,22182,,2021-06-04,5000.0,DATA SERVICES,,,2022
SB21B,C00618389,SB21B.113516,ORG,CMDI,,,,,,1593 SPRING HILL RD,SUITE 400,TYSONS CORNER,VA,22182,,2021-02-02,5000.0,DATA SERVICES,,,2022
SB21B,C00618389,SB21B.113515,ORG,CMDI,,,,,,1593 SPRING HILL RD,SUITE 400,TYSONS CORNER,VA,22182,,2021-03-04,5000.0,DATA SERVICES,,,2022
SB21B,C00618389,SB21B.113514,ORG,CMDI,,,,,,1593 SPRING HILL RD,SUITE 400,TYSONS CORNER,VA,22182,,2021-04-02,5000.0,DATA SERVICES,,,2022
SB21B,C00618389,SB21B.113513,ORG,CMDI,,,,,,1593 SPRING HILL RD,SUITE 400,TYSONS CORNER,VA,22182,,2021-05-14,5000.0,DATA SERVICES,,,2022
SB21B,C00618389,SB21B.113533,ORG,MACADAMIA STRATEGIES,,,,,,106 TALAVERA PLACE,MIRASOL,PALM BEACH GARDENS,FL,33418,,2021-01-18,4420.0,FUNDRAISING CONSULTING,,,2022
SB21B,C00618389,SB21B.113644,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,2021-01-21,4333.39,AMEX PMT [SB21B.113506]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113527,ORG,JONES DAY,,,,,,51 LOUISIANA AVENUE NW,,WASHINGTON,DC,20001,,2021-03-11,4207.5,LEGAL CONSULTING,,,2022
SB21B,C00618389,SB21B.113678,ORG,AVIS BUDGET GROUP,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,2020-12-15,4195.73,AMEX PMT [SB21B.113507]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113761,ORG,GRANT MILLER PHOTOGRAPHY,,,,,,5115 OAK SHADOW CT,,DALLAS,TX,75287,,2020-12-18,3467.92,AMEX PMT [SB21B.113507]: PHOTOGRAPHY SERVICES,X,,2022
SB21B,C00618389,SB21B.113720,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,2020-12-15,3219.0,AMEX PMT [SB21B.113507]: TRAVEL: LODGING,X,,2022
SB21B,C00618389,SB21B.113520,ORG,FORWARD STRATEGIES,,,,,,7222 ANHINGA FARMS ROAD,,TALLAHASSEE,FL,32309,,2021-01-18,3150.0,FUNDRAISING CONSULTING,,,2022
SB21B,C00618389,SB21B.113762,ORG,GRANT MILLER PHOTOGRAPHY,,,,,,5115 OAK SHADOW CT,,DALLAS,TX,75287,,2020-12-18,3021.31,AMEX PMT [SB21B.113507]: PHOTOGRAPHY SERVICES,X,,2022
SB28A,C00618389,SB28A.113608,IND,,CORONADO,KRISTEEN,,,,27002 STAR GAZER WAY,,SPRING,TX,77386,,2021-02-10,2800.0,CONTRIBUTION REFUND,,,2022
SB21B,C00618389,SB21B.113760,ORG,GRANT MILLER PHOTOGRAPHY,,,,,,5115 OAK SHADOW CT,,DALLAS,TX,75287,,2020-12-18,2799.44,AMEX PMT [SB21B.113507]: PHOTOGRAPHY SERVICES,X,,2022
SB21B,C00618389,SB21B.113642,ORG,AVIS BUDGET GROUP,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,2021-01-16,2670.32,AMEX PMT [SB21B.113506]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113532,ORG,LOVAS CO.,,,,,,6635 W. HAPPY VALLEY RD,"STE. A104, BOX #198",GLENDALE,AZ,85310,,2021-01-18,2650.0,FUNDRAISING CONSULTING,,,2022
SB21B,C00618389,SB21B.113526,ORG,JONES DAY,,,,,,51 LOUISIANA AVENUE NW,,WASHINGTON,DC,20001,,2021-05-26,2557.5,LEGAL CONSULTING,,,2022
SB21B,C00618389,SB21B.113660,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,2021-01-19,2349.45,AMEX PMT [SB21B.113506]: TRAVEL: LODGING,X,,2022
SB21B,C00618389,SB21B.113525,ORG,JONES DAY,,,,,,51 LOUISIANA AVENUE NW,,WASHINGTON,DC,20001,,2021-04-29,2221.88,LEGAL CONSULTING,,,2022
SB21B,C00618389,SB21B.113675,ORG,AVIS BUDGET GROUP,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,2020-11-26,2202.07,AMEX PMT [SB21B.113507]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113628,ORG,TRUMP HOTEL COLLECTION,,,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-02-05,2199.92,AMEX PMT [SB21B.11305]: TRAVEL: LODGING,X,,2022
SB28A,C00618389,SB28A.113607,IND,,DUGGAN,PATRICIA,J,MRS.,,1740 GULF BLVD,,BELLEAIR BEACH,FL,33786,,2021-01-14,2000.0,CONTRIBUTION REFUND,,,2022
SB21B,C00618389,SB21B.113622,ORG,ORCHID HAVEN,,,,,,15127 PLUMMER ST,,NORTH HILLS,CA,91343,,2021-03-26,2000.0,AMEX PMT [SB21B.11305]: FLORAL EXPENSE,X,,2022
SB21B,C00618389,SB21B.113505,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,102853106,,2021-06-08,1973.59,CREDIT CARD PAYMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00618389,SB21B.113554,ORG,"THE PASS GROUP, LLC",,,,,,610 WESTVIEW AVE,,NASHVILLE,TN,37205,,2021-01-18,1898.0,FUNDRAISING CONSULTING,,,2022
SB21B,C00618389,SB21B.113529,ORG,KIRSTIN HOPKINS INC,,,,,,7110 GREENBROOK LANE,,DALLAS,TX,75205,,2021-01-18,1788.0,FUNDRAISING CONSULTING,,,2022
SB21B,C00618389,SB21B.113555,ORG,"THE VILLAMIL GROUP, INC",,,,,,4637 SW 11TH STREET,,CORAL GABLES,FL,33134,,2021-01-18,1740.69,FUNDRAISING CONSULTING,,,2022
SB21B,C00618389,SB21B.113687,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,2020-12-02,1380.61,AMEX PMT [SB21B.113507]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113724,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,2020-12-22,1242.15,AMEX PMT [SB21B.113507]: TRAVEL: LODGING,X,,2022
SB21B,C00618389,SB21B.113718,ORG,HELLO NASHVILLE DESTINATION MANAGEMENT,,,,,,215 CENTERVIEW DR,SUITE 180,BRENTWOOD,TN,37027,,2020-12-04,1011.99,AMEX PMT [SB21B.113507]: EVENT STAGING EXPENSE,X,,2022
SB21B,C00618389,SB21B.113643,ORG,AVIS BUDGET GROUP,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,2021-01-16,960.19,AMEX PMT [SB21B.113506]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113647,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,2021-01-14,959.77,AMEX PMT [SB21B.113506]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113716,ORG,HARRIS TEETER,,,,,,701 CRESTDALE RD,,MATTHEWS,NC,28105,,2020-12-08,929.99,AMEX PMT [SB21B.113507]: MEETING EXPENSE: MEALS,X,,2022
SB21B,C00618389,SB21B.113501,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70508,,2021-01-19,925.42,"COLLATERAL: CAPS, JACKETS, & SHIPPING",,,2022
SB21B,C00618389,SB21B.113640,ORG,AVIS BUDGET GROUP,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,2021-01-16,717.49,AMEX PMT [SB21B.113506]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113719,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,2020-12-16,684.5,AMEX PMT [SB21B.113507]: TRAVEL: LODGING,X,,2022
SB21B,C00618389,SB21B.113742,ORG,TRUMP HOTEL COLLECTION,,,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2020-12-22,670.59,AMEX PMT [SB21B.113507]: TRAVEL: LODGING,X,,2022
SB21B,C00618389,SB21B.113677,ORG,AVIS BUDGET GROUP,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,2020-12-15,518.14,AMEX PMT [SB21B.113507]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113519,ORG,"FBM, INC.",,,,,,"955 VEGAS VALLEY DR, #A",,LAS VEGAS,NV,89109,,2021-01-18,515.23,FUNDRAISING CONSULTING,,,2022
SB21B,C00618389,SB21B.113599,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-01-11,462.81,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113661,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST.LOUIS,MO,63114,,2021-01-12,447.75,AMEX PMT [SB21B.113506]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113606,IND,,PASSANTINO,COLE,,,,725 5TH AVE,,NEW YORK,NY,10022,,2021-01-25,442.0,TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00618389,SB21B.113538,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-03-15,421.85,DATA PROCESSING SERVICES,,,2022
SB21B,C00618389,SB21B.113531,ORG,LOVAS CO.,,,,,,6635 W. HAPPY VALLEY RD,"STE. A104, BOX #198",GLENDALE,AZ,85310,,2021-01-25,420.0,FUNDRAISING CONSULTING,,,2022
SB21B,C00618389,SB21B.113683,ORG,DELTA AIR LINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,,2020-12-21,398.1,AMEX PMT [SB21B.113507]: TRAVEL: AIR,X,,2022
SB21B,C00618389,SB21B.113646,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,2021-01-14,368.07,AMEX PMT [SB21B.113506]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113641,ORG,AVIS BUDGET GROUP,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,2021-01-16,344.72,AMEX PMT [SB21B.113506]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113671,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2020-12-03,343.7,AMEX PMT [SB21B.113507]: TRAVEL: AIR,X,,2022
SB21B,C00618389,SB21B.113638,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2021-01-02,340.37,AMEX PMT [SB21B.113506]: TRAVEL: AIR,X,,2022
SB21B,C00618389,SB21B.113681,ORG,BLAKE BELCHER PHOTOGRAPHY,,,,,,112 GARDEN TERRACE,,OXFORD,MS,38655,,2020-12-09,313.85,AMEX PMT [SB21B.113507]: PHOTOGRAPHY SERVICES,X,,2022
SB21B,C00618389,SB21B.113517,ORG,CONFERENCE AMERICA,,,,,,PO BOX 241188,,MONTGOMERY,AL,36124,,2021-01-18,309.58,TELECONFERENCING SERVICES,,,2022
SB21B,C00618389,SB21B.113685,ORG,DELTA AIR LINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,,2020-12-16,298.1,AMEX PMT [SB21B.113507]: TRAVEL: AIR,X,,2022
SB21B,C00618389,SB21B.113605,IND,,DAVIS,TUCKER,,,,1117 MATERIAL ROAD,,GRUNDY,VA,24614,,2021-01-25,297.0,ADVANCE CONSULTING,,,2022
SB21B,C00618389,SB21B.113603,IND,,RUBINO,MICHAEL,,,,2700 CLARENDON BLVD,E510,ARLINGTON,VA,22201,,2021-01-25,297.0,ADVANCE CONSULTING,,,2022
SB21B,C00618389,SB21B.113651,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2021-01-22,263.4,AMEX PMT [SB21B.113506]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113669,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2020-12-08,257.48,AMEX PMT [SB21B.113507]: TRAVEL: AIR,X,,2022
SB21B,C00618389,SB21B.113753,IND,,PASSANTINO,COLE,,,,725 5TH AVE,,NEW YORK,NY,10022,,2020-10-03,231.0,REIMBURSEMENT [SB21B.113606]: ADVANCE CONSULTING,X,,2022
SB21B,C00618389,SB21B.113537,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-01-18,206.82,DATA PROCESSING SERVICES,,,2022
SB21B,C00618389,SB21B.113686,ORG,DELTA AIR LINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,,2020-11-30,203.1,AMEX PMT [SB21B.113507]: TRAVEL: AIR,X,,2022
SB21B,C00618389,SB21B.113648,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,2021-01-19,191.81,AMEX PMT [SB21B.113506]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113629,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2021-02-20,173.2,AMEX PMT [SB21B.11305]: TRAVEL GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113670,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2020-12-03,171.1,AMEX PMT [SB21B.113507]: TRAVEL: AIR,X,,2022
SB21B,C00618389,SB21B.113674,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2020-11-30,155.88,AMEX PMT [SB21B.113507]: TRAVEL: AIR,X,,2022
SB21B,C00618389,SB21B.113673,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2020-11-30,155.88,AMEX PMT [SB21B.113507]: TRAVEL: AIR,X,,2022
SB21B,C00618389,SB21B.113705,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-14,136.79,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113633,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2021-03-05,126.66,AMEX PMT [SB21B.11305]: TRAVEL GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113706,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-12,121.92,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113600,IND,,GARRISON,JAMES,,,,725 5TH AVE,,NEW YORK,NY,10022,,2021-01-06,119.02,TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00618389,SB21B.113757,IND,,GARRISON,JAMES,,,,725 5TH AVE,,NEW YORK,NY,10022,,2020-10-23,113.96,REIMBURSEMENT [SB21B.113600]: ADVANCE CONSULTING,X,,2022
SB21B,C00618389,SB21B.113694,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-16,104.26,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113676,ORG,AVIS BUDGET GROUP,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,2020-12-10,100.77,AMEX PMT [SB21B.113507]: TRAVEL: TOLLS,X,,2022
SB21B,C00618389,SB21B.113645,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,2021-01-14,100.69,AMEX PMT [SB21B.113506]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113701,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-01,100.68,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113702,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-11-28,95.74,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113763,ORG,LEVELUP,,,,,,1 FEDERAL STREET SUITE 600,,BOSTON,MA,02110,,2020-12-10,90.25,AMEX PMT [SB21B.113507]: TRAVEL: FOOD,X,,2022
SB21B,C00618389,SB21B.113691,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-17,83.16,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113764,ORG,LEVELUP,,,,,,1 FEDERAL STREET SUITE 600,,BOSTON,MA,02110,,2020-12-09,80.94,AMEX PMT [SB21B.113507]: TRAVEL: FOOD,X,,2022
SB21B,C00618389,SB21B.113692,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-16,75.0,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113688,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-22,68.46,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113653,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2021-01-18,65.04,AMEX PMT [SB21B.113506]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113699,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-05,63.53,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113752,ORG,UBER EATS,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2020-11-29,62.61,AMEX PMT [SB21B.113507]: TRAVEL: FOOD,X,,2022
SB21B,C00618389,SB21B.113659,ORG,GOGO AIR,,,,,,111 N CANAL ST,,CHICAGO,IL,60606,,2021-01-18,59.95,AMEX PMT [SB21B.113506]: TRAVEL: INTERNET,X,,2022
SB21B,C00618389,SB21B.113657,ORG,GOGO AIR,,,,,,111 N CANAL ST,,CHICAGO,IL,60606,,2021-01-28,59.95,AMEX PMT [SB21B.113506]: TRAVEL: INTERNET,X,,2022
SB21B,C00618389,SB21B.113658,ORG,GOGO AIR,,,,,,111 N CANAL ST,,CHICAGO,IL,60606,,2021-01-23,59.95,AMEX PMT [SB21B.113506]: TRAVEL: INTERNET,X,,2022
SB21B,C00618389,SB21B.113712,ORG,GOGO AIR,,,,,,111 N CANAL ST,,CHICAGO,IL,60606,,2020-12-28,59.95,AMEX PMT [SB21B.113507]: TRAVEL: INTERNET,X,,2022
SB21B,C00618389,SB21B.113713,ORG,GOGO AIR,,,,,,111 N CANAL ST,,CHICAGO,IL,60606,,2020-12-23,59.95,AMEX PMT [SB21B.113507]: TRAVEL: INTERNET,X,,2022
SB21B,C00618389,SB21B.113714,ORG,GOGO AIR,,,,,,111 N CANAL ST,,CHICAGO,IL,60606,,2020-12-18,59.95,AMEX PMT [SB21B.113507]: TRAVEL: INTERNET,X,,2022
SB21B,C00618389,SB21B.113707,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-07,59.54,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113693,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-16,59.11,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
